Date,Time,Date and Time,Symbol,Open,High,Low,Close,VWAP,Volume,Up Ticks,Down Ticks,Same Ticks,Tick Count
05/16/2024,07:43,05/16/2024 07:43,TYM24,109.671875,109.718750,109.671875,109.703125,109.696610,4917,5,3,423,431
05/16/2024,07:44,05/16/2024 07:44,TYM24,109.718750,109.734375,109.703125,109.718750,109.723110,6599,6,5,454,465
05/16/2024,07:45,05/16/2024 07:45,TYM24,109.718750,109.718750,109.703125,109.718750,109.717470,1112,3,3,110,116
05/16/2024,07:46,05/16/2024 07:46,TYM24,109.718750,109.734375,109.703125,109.734375,109.718630,3397,5,4,269,278
05/16/2024,07:47,05/16/2024 07:47,TYM24,109.734375,109.734375,109.718750,109.718750,109.733580,4195,1,2,143,146
05/16/2024,07:48,05/16/2024 07:48,TYM24,109.734375,109.734375,109.718750,109.718750,109.719060,5305,3,3,359,365
05/16/2024,07:49,05/16/2024 07:49,TYM24,109.703125,109.703125,109.671875,109.687500,109.688510,4472,3,5,274,282
05/16/2024,07:50,05/16/2024 07:50,TYM24,109.703125,109.703125,109.687500,109.687500,109.689260,4281,3,3,362,368
05/16/2024,07:51,05/16/2024 07:51,TYM24,109.687500,109.703125,109.671875,109.671875,109.688080,5087,3,4,349,356
05/16/2024,07:52,05/16/2024 07:52,TYM24,109.671875,109.671875,109.671875,109.671875,109.671880,3507,0,0,89,89
05/16/2024,07:53,05/16/2024 07:53,TYM24,109.671875,109.687500,109.656250,109.656250,109.672660,4821,5,6,245,256
05/16/2024,07:54,05/16/2024 07:54,TYM24,109.656250,109.671875,109.625000,109.656250,109.648080,10179,9,9,328,346
05/16/2024,07:55,05/16/2024 07:55,TYM24,109.640625,109.656250,109.625000,109.656250,109.636600,8267,10,10,292,312
05/16/2024,07:56,05/16/2024 07:56,TYM24,109.656250,109.671875,109.640625,109.671875,109.662550,11488,9,8,781,798
05/16/2024,07:57,05/16/2024 07:57,TYM24,109.687500,109.687500,109.640625,109.656250,109.659300,4344,7,8,371,386
05/16/2024,07:58,05/16/2024 07:58,TYM24,109.656250,109.656250,109.625000,109.656250,109.637290,5963,6,6,327,339
05/16/2024,07:59,05/16/2024 07:59,TYM24,109.656250,109.656250,109.640625,109.656250,109.646580,6116,5,5,247,257
05/16/2024,08:00,05/16/2024 08:00,TYM24,109.656250,109.656250,109.640625,109.656250,109.649680,630,10,10,16,36
05/16/2024,08:01,05/16/2024 08:01,TYM24,109.656250,109.671875,109.640625,109.640625,109.656090,5244,5,6,146,157
05/16/2024,08:02,05/16/2024 08:02,TYM24,109.640625,109.656250,109.625000,109.640625,109.640940,2141,3,3,163,169
05/16/2024,08:03,05/16/2024 08:03,TYM24,109.640625,109.671875,109.640625,109.671875,109.661420,4978,3,1,408,412
05/16/2024,08:04,05/16/2024 08:04,TYM24,109.671875,109.687500,109.656250,109.687500,109.671630,3006,4,3,291,298
05/16/2024,08:05,05/16/2024 08:05,TYM24,109.671875,109.687500,109.640625,109.640625,109.668980,3176,1,4,220,225
05/16/2024,08:06,05/16/2024 08:06,TYM24,109.656250,109.656250,109.640625,109.640625,109.654560,37,2,2,3,7
05/16/2024,08:07,05/16/2024 08:07,TYM24,109.656250,109.656250,109.640625,109.640625,109.647100,5217,1,1,339,341
05/16/2024,08:08,05/16/2024 08:08,TYM24,109.640625,109.656250,109.640625,109.640625,109.640640,3707,2,2,403,407
05/16/2024,08:09,05/16/2024 08:09,TYM24,109.625000,109.640625,109.625000,109.640625,109.640170,3176,3,3,325,331
05/16/2024,08:10,05/16/2024 08:10,TYM24,109.625000,109.656250,109.625000,109.640625,109.651110,1431,3,3,73,79
05/16/2024,08:11,05/16/2024 08:11,TYM24,109.640625,109.656250,109.640625,109.640625,109.655180,1620,2,2,65,69
05/16/2024,08:12,05/16/2024 08:12,TYM24,109.656250,109.656250,109.640625,109.656250,109.649040,416,3,2,12,17
05/16/2024,08:13,05/16/2024 08:13,TYM24,109.640625,109.656250,109.625000,109.625000,109.639210,1568,1,3,28,32
05/16/2024,08:14,05/16/2024 08:14,TYM24,109.625000,109.640625,109.625000,109.625000,109.640260,2631,2,2,246,250
05/16/2024,08:15,05/16/2024 08:15,TYM24,109.640625,109.656250,109.640625,109.640625,109.650300,1308,3,2,16,21
05/16/2024,08:16,05/16/2024 08:16,TYM24,109.656250,109.656250,109.625000,109.640625,109.640890,3152,5,5,151,161
05/16/2024,08:17,05/16/2024 08:17,TYM24,109.640625,109.656250,109.640625,109.640625,109.640640,5348,2,2,475,479
05/16/2024,08:18,05/16/2024 08:18,TYM24,109.640625,109.640625,109.625000,109.625000,109.640610,3852,0,1,341,342
05/16/2024,08:19,05/16/2024 08:19,TYM24,109.640625,109.640625,109.609375,109.625000,109.621910,3026,4,4,51,59
05/16/2024,08:20,05/16/2024 08:20,TYM24,109.609375,109.625000,109.609375,109.625000,109.612610,913,4,4,28,36
05/16/2024,08:21,05/16/2024 08:21,TYM24,109.625000,109.625000,109.609375,109.609375,109.614910,929,3,4,9,16
05/16/2024,08:22,05/16/2024 08:22,TYM24,109.625000,109.625000,109.609375,109.625000,109.621220,484,3,2,7,12
05/16/2024,08:23,05/16/2024 08:23,TYM24,109.625000,109.656250,109.609375,109.640625,109.637120,6482,3,2,189,194
05/16/2024,08:24,05/16/2024 08:24,TYM24,109.640625,109.656250,109.625000,109.640625,109.647290,3985,6,6,240,252
05/16/2024,08:25,05/16/2024 08:25,TYM24,109.640625,109.656250,109.640625,109.640625,109.641310,5123,3,3,263,269
05/16/2024,08:26,05/16/2024 08:26,TYM24,109.640625,109.656250,109.625000,109.656250,109.640700,2044,3,2,235,240
05/16/2024,08:27,05/16/2024 08:27,TYM24,109.640625,109.671875,109.640625,109.640625,109.653490,2485,5,6,84,95
05/16/2024,08:28,05/16/2024 08:28,TYM24,109.640625,109.671875,109.640625,109.656250,109.653490,4470,4,3,242,249
05/16/2024,08:29,05/16/2024 08:29,TYM24,109.640625,109.671875,109.640625,109.656250,109.657060,2220,5,5,167,177
05/16/2024,08:30,05/16/2024 08:30,TYM24,109.656250,109.687500,109.656250,109.671875,109.672060,4918,6,5,235,246
05/16/2024,08:31,05/16/2024 08:31,TYM24,109.671875,109.671875,109.640625,109.640625,109.658240,9208,1,3,541,545
05/16/2024,08:32,05/16/2024 08:32,TYM24,109.640625,109.656250,109.625000,109.656250,109.640090,3597,2,1,170,173
05/16/2024,08:33,05/16/2024 08:33,TYM24,109.640625,109.656250,109.625000,109.640625,109.640350,1186,2,3,78,83
05/16/2024,08:34,05/16/2024 08:34,TYM24,109.640625,109.640625,109.625000,109.640625,109.640500,6075,4,4,367,375
05/16/2024,08:35,05/16/2024 08:35,TYM24,109.625000,109.640625,109.609375,109.609375,109.616980,6448,4,6,312,322
05/16/2024,08:36,05/16/2024 08:36,TYM24,109.609375,109.625000,109.578125,109.578125,109.601240,7703,6,8,173,187
05/16/2024,08:37,05/16/2024 08:37,TYM24,109.593750,109.609375,109.578125,109.593750,109.593600,7527,5,4,319,328
05/16/2024,08:38,05/16/2024 08:38,TYM24,109.609375,109.625000,109.593750,109.593750,109.609360,4507,3,3,195,201
05/16/2024,08:39,05/16/2024 08:39,TYM24,109.609375,109.609375,109.593750,109.609375,109.607370,1944,3,2,187,192
05/16/2024,08:40,05/16/2024 08:40,TYM24,109.593750,109.609375,109.578125,109.593750,109.593780,6233,3,4,384,391
05/16/2024,08:41,05/16/2024 08:41,TYM24,109.593750,109.593750,109.546875,109.546875,109.572130,5396,7,10,191,208
05/16/2024,08:42,05/16/2024 08:42,TYM24,109.546875,109.578125,109.546875,109.546875,109.562150,7989,8,8,420,436
05/16/2024,08:43,05/16/2024 08:43,TYM24,109.562500,109.562500,109.531250,109.546875,109.548640,3941,9,9,44,62
05/16/2024,08:44,05/16/2024 08:44,TYM24,109.531250,109.546875,109.531250,109.531250,109.537630,563,5,6,28,39
05/16/2024,08:45,05/16/2024 08:45,TYM24,109.531250,109.546875,109.531250,109.546875,109.546810,8178,2,1,183,186
05/16/2024,08:46,05/16/2024 08:46,TYM24,109.546875,109.562500,109.531250,109.562500,109.546470,6739,4,3,144,151
05/16/2024,08:47,05/16/2024 08:47,TYM24,109.546875,109.562500,109.531250,109.546875,109.547250,5231,5,6,197,208
05/16/2024,08:48,05/16/2024 08:48,TYM24,109.546875,109.562500,109.531250,109.546875,109.546580,2155,5,5,71,81
05/16/2024,08:49,05/16/2024 08:49,TYM24,109.546875,109.562500,109.531250,109.531250,109.544910,1019,3,4,27,34
05/16/2024,08:50,05/16/2024 08:50,TYM24,109.546875,109.562500,109.531250,109.531250,109.547480,5060,8,8,548,564
05/16/2024,08:51,05/16/2024 08:51,TYM24,109.531250,109.546875,109.531250,109.531250,109.539670,128,3,3,18,24
05/16/2024,08:52,05/16/2024 08:52,TYM24,109.531250,109.546875,109.531250,109.531250,109.536800,386,6,6,14,26
05/16/2024,08:53,05/16/2024 08:53,TYM24,109.546875,109.546875,109.515625,109.515625,109.530940,8508,7,8,98,113
05/16/2024,08:54,05/16/2024 08:54,TYM24,109.531250,109.562500,109.515625,109.562500,109.538970,4327,8,5,218,231
05/16/2024,08:55,05/16/2024 08:55,TYM24,109.546875,109.546875,109.531250,109.546875,109.545860,461,3,4,28,35
05/16/2024,08:56,05/16/2024 08:56,TYM24,109.531250,109.546875,109.531250,109.531250,109.536670,3249,8,9,103,120
05/16/2024,08:57,05/16/2024 08:57,TYM24,109.531250,109.546875,109.531250,109.531250,109.531700,1068,4,4,31,39
05/16/2024,08:58,05/16/2024 08:58,TYM24,109.531250,109.546875,109.515625,109.515625,109.529910,2703,8,9,179,196
05/16/2024,08:59,05/16/2024 08:59,TYM24,109.515625,109.531250,109.515625,109.531250,109.526770,2130,7,6,114,127
05/16/2024,09:00,05/16/2024 09:00,TYM24,109.531250,109.546875,109.531250,109.546875,109.531600,4804,3,2,307,312
05/16/2024,09:01,05/16/2024 09:01,TYM24,109.546875,109.546875,109.531250,109.546875,109.532110,1249,2,2,26,30
05/16/2024,09:02,05/16/2024 09:02,TYM24,109.546875,109.546875,109.531250,109.546875,109.546120,5686,5,5,196,206
05/16/2024,09:03,05/16/2024 09:03,TYM24,109.546875,109.546875,109.531250,109.531250,109.544140,959,4,5,34,43
05/16/2024,09:04,05/16/2024 09:04,TYM24,109.546875,109.562500,109.546875,109.546875,109.552850,7124,4,3,343,350
05/16/2024,09:05,05/16/2024 09:05,TYM24,109.562500,109.562500,109.546875,109.546875,109.557960,516,6,6,12,24
05/16/2024,09:06,05/16/2024 09:06,TYM24,109.562500,109.593750,109.546875,109.593750,109.565920,6023,10,7,407,424
05/16/2024,09:07,05/16/2024 09:07,TYM24,109.593750,109.593750,109.562500,109.578125,109.578390,2616,6,7,72,85
05/16/2024,09:08,05/16/2024 09:08,TYM24,109.562500,109.578125,109.546875,109.546875,109.562560,3760,6,8,88,102
05/16/2024,09:09,05/16/2024 09:09,TYM24,109.562500,109.578125,109.546875,109.562500,109.562370,2378,5,4,35,44
05/16/2024,09:10,05/16/2024 09:10,TYM24,109.562500,109.578125,109.562500,109.578125,109.577630,3374,5,4,236,245
05/16/2024,09:11,05/16/2024 09:11,TYM24,109.578125,109.578125,109.546875,109.546875,109.561540,3624,4,6,206,216
05/16/2024,09:12,05/16/2024 09:12,TYM24,109.562500,109.562500,109.546875,109.562500,109.562230,2487,4,3,157,164
05/16/2024,09:13,05/16/2024 09:13,TYM24,109.562500,109.578125,109.546875,109.578125,109.562720,1052,3,2,80,85
05/16/2024,09:14,05/16/2024 09:14,TYM24,109.578125,109.578125,109.562500,109.562500,109.563140,2999,2,3,139,144
05/16/2024,09:15,05/16/2024 09:15,TYM24,109.562500,109.593750,109.562500,109.593750,109.586300,2500,4,2,108,114
05/16/2024,09:16,05/16/2024 09:16,TYM24,109.593750,109.609375,109.593750,109.609375,109.595160,2346,4,3,23,30
05/16/2024,09:17,05/16/2024 09:17,TYM24,109.609375,109.609375,109.578125,109.578125,109.583080,11017,4,6,518,528
05/16/2024,09:18,05/16/2024 09:18,TYM24,109.593750,109.593750,109.562500,109.578125,109.577150,3863,3,3,250,256
05/16/2024,09:19,05/16/2024 09:19,TYM24,109.578125,109.593750,109.578125,109.578125,109.578990,940,1,1,69,71
05/16/2024,09:20,05/16/2024 09:20,TYM24,109.578125,109.578125,109.578125,109.578125,109.578130,173,0,0,9,9
05/16/2024,09:21,05/16/2024 09:21,TYM24,109.593750,109.593750,109.578125,109.578125,109.586990,326,3,3,11,17
05/16/2024,09:22,05/16/2024 09:22,TYM24,109.578125,109.593750,109.562500,109.578125,109.578130,5552,4,4,459,467
05/16/2024,09:23,05/16/2024 09:23,TYM24,109.578125,109.625000,109.578125,109.593750,109.595280,7429,5,4,217,226
05/16/2024,09:24,05/16/2024 09:24,TYM24,109.593750,109.625000,109.593750,109.625000,109.606420,3770,2,0,5,7
05/16/2024,09:25,05/16/2024 09:25,TYM24,109.609375,109.625000,109.593750,109.625000,109.609400,6726,5,5,306,316
05/16/2024,09:26,05/16/2024 09:26,TYM24,109.625000,109.625000,109.609375,109.625000,109.611750,1639,3,3,73,79
05/16/2024,09:27,05/16/2024 09:27,TYM24,109.625000,109.625000,109.609375,109.625000,109.624930,4281,3,3,102,108
05/16/2024,09:28,05/16/2024 09:28,TYM24,109.625000,109.625000,109.625000,109.625000,109.625000,3455,0,0,75,75
05/16/2024,09:29,05/16/2024 09:29,TYM24,109.625000,109.640625,109.609375,109.625000,109.628600,1614,4,4,146,154
05/16/2024,09:30,05/16/2024 09:30,TYM24,109.640625,109.640625,109.625000,109.640625,109.639210,2291,4,3,180,187
05/16/2024,09:31,05/16/2024 09:31,TYM24,109.625000,109.640625,109.625000,109.640625,109.625150,2642,3,3,227,233
05/16/2024,09:32,05/16/2024 09:32,TYM24,109.625000,109.625000,109.609375,109.625000,109.614130,2930,5,6,120,131
05/16/2024,09:33,05/16/2024 09:33,TYM24,109.625000,109.640625,109.609375,109.609375,109.619100,3911,3,4,221,228
05/16/2024,09:34,05/16/2024 09:34,TYM24,109.609375,109.625000,109.609375,109.609375,109.609400,597,1,1,81,83
05/16/2024,09:35,05/16/2024 09:35,TYM24,109.609375,109.625000,109.609375,109.625000,109.609470,167,1,0,14,15
05/16/2024,09:36,05/16/2024 09:36,TYM24,109.609375,109.625000,109.609375,109.625000,109.609980,516,4,4,70,78
05/16/2024,09:37,05/16/2024 09:37,TYM24,109.609375,109.625000,109.609375,109.609375,109.611170,1700,5,6,108,119
05/16/2024,09:38,05/16/2024 09:38,TYM24,109.609375,109.625000,109.609375,109.609375,109.610020,2149,1,1,207,209
05/16/2024,09:39,05/16/2024 09:39,TYM24,109.609375,109.625000,109.578125,109.593750,109.601060,1486,6,7,88,101
05/16/2024,09:40,05/16/2024 09:40,TYM24,109.578125,109.609375,109.578125,109.593750,109.592680,6481,5,5,389,399
05/16/2024,09:41,05/16/2024 09:41,TYM24,109.593750,109.609375,109.593750,109.593750,109.593780,551,1,1,68,70
05/16/2024,09:42,05/16/2024 09:42,TYM24,109.593750,109.609375,109.593750,109.593750,109.602070,520,7,7,15,29
05/16/2024,09:43,05/16/2024 09:43,TYM24,109.593750,109.625000,109.593750,109.609375,109.609500,2678,5,4,130,139
05/16/2024,09:44,05/16/2024 09:44,TYM24,109.609375,109.625000,109.609375,109.609375,109.610000,150,2,2,3,7
05/16/2024,09:45,05/16/2024 09:45,TYM24,109.625000,109.625000,109.609375,109.609375,109.610650,1488,4,4,18,26
05/16/2024,09:46,05/16/2024 09:46,TYM24,109.609375,109.625000,109.609375,109.609375,109.609820,71,1,1,6,8
05/16/2024,09:47,05/16/2024 09:47,TYM24,109.609375,109.625000,109.593750,109.609375,109.608240,4292,4,4,238,246
05/16/2024,09:48,05/16/2024 09:48,TYM24,109.609375,109.609375,109.593750,109.593750,109.607300,83,3,4,8,15
05/16/2024,09:49,05/16/2024 09:49,TYM24,109.609375,109.609375,109.593750,109.593750,109.596210,248,8,8,14,30
05/16/2024,09:50,05/16/2024 09:50,TYM24,109.593750,109.625000,109.593750,109.625000,109.608790,2930,4,2,173,179
05/16/2024,09:51,05/16/2024 09:51,TYM24,109.609375,109.625000,109.609375,109.609375,109.610060,2597,1,2,148,151
05/16/2024,09:52,05/16/2024 09:52,TYM24,109.609375,109.625000,109.609375,109.625000,109.609760,731,3,2,58,63
05/16/2024,09:53,05/16/2024 09:53,TYM24,109.625000,109.625000,109.609375,109.625000,109.612220,33,3,3,4,10
05/16/2024,09:54,05/16/2024 09:54,TYM24,109.625000,109.625000,109.609375,109.625000,109.611380,343,4,4,18,26
05/16/2024,09:55,05/16/2024 09:55,TYM24,109.609375,109.625000,109.609375,109.625000,109.623920,2566,3,3,58,64
05/16/2024,09:56,05/16/2024 09:56,TYM24,109.625000,109.625000,109.609375,109.625000,109.620230,354,6,6,33,45
05/16/2024,09:57,05/16/2024 09:57,TYM24,109.625000,109.625000,109.609375,109.625000,109.623010,517,5,5,18,28
05/16/2024,09:58,05/16/2024 09:58,TYM24,109.625000,109.640625,109.609375,109.640625,109.625110,3832,5,4,81,90
05/16/2024,09:59,05/16/2024 09:59,TYM24,109.640625,109.656250,109.625000,109.656250,109.640450,6205,4,3,268,275
05/16/2024,10:00,05/16/2024 10:00,TYM24,109.656250,109.656250,109.640625,109.656250,109.648820,1285,9,9,36,54
05/16/2024,10:01,05/16/2024 10:01,TYM24,109.656250,109.656250,109.640625,109.640625,109.646330,1002,8,9,14,31
05/16/2024,10:02,05/16/2024 10:02,TYM24,109.640625,109.656250,109.609375,109.609375,109.625940,10167,2,4,230,236
05/16/2024,10:03,05/16/2024 10:03,TYM24,109.609375,109.625000,109.609375,109.609375,109.618060,383,3,3,10,16
05/16/2024,10:04,05/16/2024 10:04,TYM24,109.609375,109.625000,109.609375,109.625000,109.617340,263,4,3,13,20
05/16/2024,10:05,05/16/2024 10:05,TYM24,109.609375,109.625000,109.609375,109.609375,109.609470,2906,2,3,69,74
05/16/2024,10:06,05/16/2024 10:06,TYM24,109.609375,109.625000,109.609375,109.609375,109.609410,2808,5,5,158,168
05/16/2024,10:07,05/16/2024 10:07,TYM24,109.609375,109.625000,109.593750,109.625000,109.608670,5214,6,5,268,279
05/16/2024,10:08,05/16/2024 10:08,TYM24,109.625000,109.625000,109.609375,109.625000,109.624970,8462,3,3,274,280
05/16/2024,10:09,05/16/2024 10:09,TYM24,109.609375,109.625000,109.609375,109.625000,109.618750,295,4,4,14,22
05/16/2024,10:10,05/16/2024 10:10,TYM24,109.609375,109.625000,109.609375,109.609375,109.611960,484,3,4,5,12
05/16/2024,10:11,05/16/2024 10:11,TYM24,109.625000,109.625000,109.609375,109.609375,109.619580,98,2,2,6,10
05/16/2024,10:12,05/16/2024 10:12,TYM24,109.609375,109.625000,109.609375,109.609375,109.612900,470,5,5,9,19
05/16/2024,10:13,05/16/2024 10:13,TYM24,109.609375,109.625000,109.609375,109.625000,109.618530,210,5,4,8,17
05/16/2024,10:14,05/16/2024 10:14,TYM24,109.609375,109.625000,109.609375,109.609375,109.610220,497,1,2,30,33
05/16/2024,10:15,05/16/2024 10:15,TYM24,109.625000,109.625000,109.609375,109.609375,109.622100,587,7,7,26,40
05/16/2024,10:16,05/16/2024 10:16,TYM24,109.609375,109.640625,109.609375,109.625000,109.625210,6317,5,4,193,202
05/16/2024,10:17,05/16/2024 10:17,TYM24,109.625000,109.640625,109.609375,109.609375,109.617840,7377,1,2,307,310
05/16/2024,10:18,05/16/2024 10:18,TYM24,109.609375,109.609375,109.593750,109.593750,109.603210,180,1,2,6,9
05/16/2024,10:19,05/16/2024 10:19,TYM24,109.609375,109.609375,109.593750,109.593750,109.604170,15,1,1,4,6
05/16/2024,10:20,05/16/2024 10:20,TYM24,109.609375,109.609375,109.593750,109.593750,109.605800,441,2,2,6,10
05/16/2024,10:21,05/16/2024 10:21,TYM24,109.593750,109.609375,109.593750,109.593750,109.595370,367,2,2,5,9
05/16/2024,10:22,05/16/2024 10:22,TYM24,109.593750,109.609375,109.578125,109.578125,109.593060,2153,3,4,148,155
05/16/2024,10:23,05/16/2024 10:23,TYM24,109.578125,109.593750,109.578125,109.593750,109.578290,3111,2,1,130,133
05/16/2024,10:24,05/16/2024 10:24,TYM24,109.578125,109.593750,109.562500,109.578125,109.578160,3541,3,4,152,159
05/16/2024,10:25,05/16/2024 10:25,TYM24,109.578125,109.578125,109.562500,109.578125,109.576850,1777,3,3,144,150
05/16/2024,10:26,05/16/2024 10:26,TYM24,109.562500,109.578125,109.562500,109.578125,109.565070,176,3,3,10,16
05/16/2024,10:27,05/16/2024 10:27,TYM24,109.562500,109.578125,109.562500,109.562500,109.569610,279,4,5,15,24
05/16/2024,10:28,05/16/2024 10:28,TYM24,109.562500,109.578125,109.562500,109.562500,109.562580,568,3,3,41,47
05/16/2024,10:29,05/16/2024 10:29,TYM24,109.562500,109.578125,109.562500,109.578125,109.565840,749,4,3,19,26
05/16/2024,10:30,05/16/2024 10:30,TYM24,109.562500,109.578125,109.562500,109.562500,109.562820,99,2,3,23,28
05/16/2024,10:31,05/16/2024 10:31,TYM24,109.578125,109.578125,109.562500,109.578125,109.573110,825,7,6,18,31
05/16/2024,10:32,05/16/2024 10:32,TYM24,109.578125,109.578125,109.562500,109.562500,109.574730,92,4,5,5,14
05/16/2024,10:33,05/16/2024 10:33,TYM24,109.562500,109.578125,109.546875,109.562500,109.561380,2139,7,7,123,137
05/16/2024,10:34,05/16/2024 10:34,TYM24,109.562500,109.562500,109.546875,109.562500,109.559830,123,2,2,6,10
05/16/2024,10:35,05/16/2024 10:35,TYM24,109.546875,109.578125,109.546875,109.562500,109.562260,6389,5,5,287,297
05/16/2024,10:36,05/16/2024 10:36,TYM24,109.562500,109.562500,109.546875,109.546875,109.562480,5937,2,3,392,397
05/16/2024,10:37,05/16/2024 10:37,TYM24,109.546875,109.562500,109.546875,109.546875,109.547020,423,1,1,9,11
05/16/2024,10:38,05/16/2024 10:38,TYM24,109.546875,109.562500,109.546875,109.562500,109.553040,872,3,2,7,12
05/16/2024,10:39,05/16/2024 10:39,TYM24,109.546875,109.562500,109.546875,109.562500,109.547150,404,4,4,2,10
05/16/2024,10:40,05/16/2024 10:40,TYM24,109.546875,109.562500,109.546875,109.562500,109.554170,195,3,3,6,12
05/16/2024,10:41,05/16/2024 10:41,TYM24,109.562500,109.578125,109.546875,109.578125,109.563020,1328,2,1,47,50
05/16/2024,10:42,05/16/2024 10:42,TYM24,109.578125,109.593750,109.562500,109.578125,109.578220,3002,2,2,255,259
05/16/2024,10:43,05/16/2024 10:43,TYM24,109.578125,109.593750,109.562500,109.562500,109.574710,1572,1,2,29,32
05/16/2024,10:44,05/16/2024 10:44,TYM24,109.562500,109.578125,109.562500,109.578125,109.563320,417,3,2,7,12
05/16/2024,10:45,05/16/2024 10:45,TYM24,109.578125,109.578125,109.562500,109.562500,109.562510,2574,1,2,158,161
05/16/2024,10:46,05/16/2024 10:46,TYM24,109.562500,109.578125,109.562500,109.578125,109.578070,4971,2,1,160,163
05/16/2024,10:47,05/16/2024 10:47,TYM24,109.578125,109.578125,109.562500,109.562500,109.568760,2004,2,3,75,80
05/16/2024,10:48,05/16/2024 10:48,TYM24,109.562500,109.562500,109.546875,109.546875,109.557510,1230,0,1,27,28
05/16/2024,10:49,05/16/2024 10:49,TYM24,109.546875,109.562500,109.546875,109.546875,109.546930,537,2,2,6,10
05/16/2024,10:50,05/16/2024 10:50,TYM24,109.546875,109.562500,109.546875,109.562500,109.547470,446,4,3,9,16
05/16/2024,10:51,05/16/2024 10:51,TYM24,109.546875,109.562500,109.546875,109.546875,109.548050,120,3,4,10,17
05/16/2024,10:52,05/16/2024 10:52,TYM24,109.546875,109.562500,109.531250,109.546875,109.547220,6342,10,10,479,499
05/16/2024,10:53,05/16/2024 10:53,TYM24,109.546875,109.546875,109.531250,109.546875,109.546810,2162,1,1,139,141
05/16/2024,10:54,05/16/2024 10:54,TYM24,109.546875,109.562500,109.546875,109.546875,109.546890,1344,1,1,117,119
05/16/2024,10:55,05/16/2024 10:55,TYM24,109.546875,109.562500,109.546875,109.546875,109.547170,525,1,1,60,62
05/16/2024,10:56,05/16/2024 10:56,TYM24,109.531250,109.562500,109.531250,109.562500,109.547100,408,3,2,13,18
05/16/2024,10:57,05/16/2024 10:57,TYM24,109.546875,109.562500,109.546875,109.546875,109.546890,1890,2,3,151,156
05/16/2024,10:58,05/16/2024 10:58,TYM24,109.531250,109.562500,109.531250,109.546875,109.548010,1022,4,4,91,99
05/16/2024,10:59,05/16/2024 10:59,TYM24,109.531250,109.562500,109.531250,109.546875,109.547370,852,2,2,6,10
05/16/2024,11:00,05/16/2024 11:00,TYM24,109.546875,109.562500,109.531250,109.546875,109.546490,1188,6,6,92,104
05/16/2024,11:01,05/16/2024 11:01,TYM24,109.546875,109.546875,109.500000,109.515625,109.520800,4881,4,6,134,144
05/16/2024,11:02,05/16/2024 11:02,TYM24,109.515625,109.531250,109.500000,109.515625,109.514200,3324,3,3,193,199
05/16/2024,11:03,05/16/2024 11:03,TYM24,109.515625,109.531250,109.500000,109.500000,109.516840,2505,3,4,168,175
05/16/2024,11:04,05/16/2024 11:04,TYM24,109.500000,109.500000,109.484375,109.500000,109.499850,3074,1,1,126,128
05/16/2024,11:05,05/16/2024 11:05,TYM24,109.515625,109.515625,109.515625,109.515625,109.515630,1766,1,0,107,108
05/16/2024,11:06,05/16/2024 11:06,TYM24,109.515625,109.515625,109.500000,109.515625,109.515620,2557,1,1,128,130
05/16/2024,11:07,05/16/2024 11:07,TYM24,109.500000,109.531250,109.500000,109.531250,109.514390,1192,2,1,84,87
05/16/2024,11:08,05/16/2024 11:08,TYM24,109.515625,109.531250,109.515625,109.531250,109.521670,168,2,2,5,9
05/16/2024,11:09,05/16/2024 11:09,TYM24,109.531250,109.531250,109.515625,109.515625,109.516210,557,0,1,14,15
05/16/2024,11:10,05/16/2024 11:10,TYM24,109.515625,109.531250,109.515625,109.531250,109.515650,1559,1,0,57,58
05/16/2024,11:11,05/16/2024 11:11,TYM24,109.531250,109.531250,109.515625,109.515625,109.516100,132,0,1,2,3
05/16/2024,11:12,05/16/2024 11:12,TYM24,109.515625,109.531250,109.500000,109.515625,109.515530,2083,3,3,158,164
05/16/2024,11:13,05/16/2024 11:13,TYM24,109.531250,109.531250,109.531250,109.531250,109.531250,3638,1,0,173,174
05/16/2024,11:14,05/16/2024 11:14,TYM24,109.546875,109.546875,109.531250,109.531250,109.531330,2074,3,3,141,147
05/16/2024,11:15,05/16/2024 11:15,TYM24,109.531250,109.546875,109.531250,109.531250,109.535590,921,1,1,83,85
05/16/2024,11:16,05/16/2024 11:16,TYM24,109.531250,109.546875,109.531250,109.531250,109.532020,1790,1,1,185,187
05/16/2024,11:17,05/16/2024 11:17,TYM24,109.531250,109.531250,109.515625,109.515625,109.531120,929,0,1,58,59
05/16/2024,11:18,05/16/2024 11:18,TYM24,109.515625,109.531250,109.515625,109.515625,109.530630,526,1,1,44,46
05/16/2024,11:19,05/16/2024 11:19,TYM24,109.515625,109.546875,109.515625,109.531250,109.531270,4538,4,3,221,228
05/16/2024,11:20,05/16/2024 11:20,TYM24,109.515625,109.531250,109.500000,109.500000,109.515610,1178,6,8,51,65
05/16/2024,11:21,05/16/2024 11:21,TYM24,109.500000,109.531250,109.500000,109.515625,109.515630,663,3,2,73,78
05/16/2024,11:22,05/16/2024 11:22,TYM24,109.531250,109.531250,109.500000,109.515625,109.515740,2042,4,4,150,158
05/16/2024,11:23,05/16/2024 11:23,TYM24,109.515625,109.515625,109.500000,109.515625,109.515590,802,1,1,58,60
05/16/2024,11:24,05/16/2024 11:24,TYM24,109.500000,109.515625,109.500000,109.515625,109.513930,1005,1,1,11,13
